X,Y,objectid,globalid,business_name,address_help_your_customer_find,phone_number_to_place_an_order,business_website,are_you_open_for,provide_details_for_you_busines,CreationDate,EditDate
-122.313489078264,47.6578695665194,775,6da83e3a-480a-4dc8-8302-ca6dfe6a514a,Big Time Brewery,4133 University Way Northeast Seattle WA 98105,206-545-4509,http://bigtimebrewery.com/,takeout,Open 3pm - 7pm for to go beer and cider,2020/04/01 00:03:23.488+00,2020/04/01 00:03:23.488+00
-122.29093736023,47.6963911934367,776,cedcdfcc-bf47-48f2-8d3b-8399075aa40a,Fiddler's Inn,"9219 35th Ave NE Seattle, WA 98115",206.525.0752,http://thefiddlersinn.com/,takeout,"Open from Tuesday - Sunday from 1-8PM for to-go orders ONLY!
",2020/04/01 00:06:09.567+00,2020/04/01 00:06:09.567+00
-122.317692370652,47.6136510402396,778,1b48d262-cf1e-428d-8082-9109c7302ab1,Amandine Bakeshop,"1424 11th Avenue, Seattle, WA 98122",206.948.2097,https://www.amandineseattle.com/,takeout,"Our new (temporary) store hours are below:
Monday-Friday: 8am-2pm
Saturday-Sunday: 9am-4pm

We will only be offering coffee and pastries to-go. ",2020/04/01 00:10:14.756+00,2020/04/01 00:10:14.756+00
-122.287995,47.661012,779,26f8f246-b4e9-47b7-85a4-ad8ff2aaec27,Jaks Grill - Laurelhurst,3701 NE 45th Street,(206) 985-8545,https://www.jaksgrill.com,"takeout,curbside,third_party_delivery_service",open 11 am to 8pm Monday through Friday. Also selling wine and spirits by the bottle,2020/04/01 01:04:28.786+00,2020/04/01 01:04:28.786+00
-122.35072932209,47.6513372834044,780,a51dfa44-3c9e-4f94-8704-3140029c5188,Sinbad Express ,3526-c Fremont place n Seattle wa 98103,2066327426,,"takeout,third_party_delivery_service",With what’s going on know we open every day from 11am-9pm,2020/04/01 01:10:08.428+00,2020/04/01 01:10:08.428+00
-122.316424670096,47.6142990912868,781,f4b4d4bf-e8db-4b99-8993-a38bef222fbc,Little Big Burger - Capitol Hill,"1200 E Pike St, Seattle, WA 98122",(206) 420-3955,https://littlebigburger.com/,"takeout,delivery,third_party_delivery_service",Open for takeout or delivery 11am to 9pm daily. ,2020/04/01 01:33:42.059+00,2020/04/01 01:33:42.059+00
-122.387202545646,47.5630609592226,782,81cba180-1d1b-4a5c-8163-ae9bfb95e26f,Dumplings of Fury,"4302 SW Oregon St, Seattle, WA 98116",(206) 257-0695,https://www.dumplingsoffury.com/,"takeout,third_party_delivery_service","EAT FURIOUSLY.   We proudly provide our customers with hand made, fresh dumplings, noodles, bao, rice bowls & more.",2020/04/01 01:42:12.499+00,2020/05/11 17:05:39.008+00
-122.356062089119,47.7337054718363,784,9c155bda-a9a6-4d62-8fb8-b67480826e4d,Teriyaki Time,"14419 Greenwood Ave N Suite B, Seattle, WA  98133",206.306.7227,,"takeout,third_party_delivery_service","Mon-Sat: 11am-9pm
Sun: Closed",2020/04/01 02:31:54.247+00,2020/04/01 02:31:54.247+00
-122.302880671206,47.6127242411072,786,8e26b17c-b08a-46ef-87f2-3c72fc967297,Squirrel Chops,2201 E Union St.,206.485.7017,https://www.squirrelchops.com/,"takeout,curbside","Hours: 
M-Sat 8a-3p 
Sun 8a-2p
",2020/04/01 02:42:45.077+00,2020/04/01 02:42:45.077+00
-122.354670792973,47.5030978590231,787,74bdd132-55d1-4c94-893e-fc102457e4b1,El Rincon,"11066 16th Ave SW, Seattle, WA 98146",(206) 697-9284,,takeout,,2020/04/01 02:49:49.860+00,2020/04/01 02:49:49.860+00
-122.329387985246,47.6093977354181,788,14458a49-cf6e-4751-8098-e477a9d97b0c,Han's Deli & Grocery,801 Seneca St,206-343-5713,https://www.facebook.com/pages/category/Deli/Hans-Deli-Grocery-137591902949441/,takeout,"We have delicious made-to-order sandwiches, snacks, drinks, and desserts.  Please come by for a meal, groceries, or premium wine selection",2020/04/01 03:13:58.678+00,2020/04/01 03:13:58.678+00
-122.316557752549,47.6179261063497,789,91dca212-453a-446d-8c05-cd7166cbb49f,Morfire,"1806 12th Ave Suite 100, Seattle, WA 98122",(206) 829-8293,http://www.morfireseattle.com/,"takeout,third_party_delivery_service",5-8pm daily,2020/04/01 03:16:58.383+00,2020/04/01 03:16:58.383+00
-122.359707,47.623446,790,7559d275-b69e-4720-8f84-c718fddc8e09,Madres Kitchen,"501 2nd Ave W #100, Seattle, WA 98119",(206)227-7478,http://www.madreskitchen.com/the-menu,"curbside,delivery",Chef prepared weekly meals made with farm direct ingredients. ,2020/04/01 03:26:49.182+00,2020/05/11 17:06:49.750+00
-122.287608508598,47.6610604273756,791,7a11e9a1-8013-4d79-83b0-3c0ded8ac5b3,Toshi’s Teriyaki ,"3715 NE 45th St, Seattle, WA 98105",(206)524-1174,,takeout,,2020/04/01 04:01:07.659+00,2020/06/04 14:48:26.899+00
-122.345233050686,47.6139529233418,792,9da574b0-92a3-4a07-865d-c9d26e8d8634,ROCCO'S,"2228 2nd Ave, Seattle, WA 98121",(206)499-5117,https://www.roccosseattle.com,"takeout,third_party_delivery_service","Open every day from 11am to 10pm
206-448-2625 for take out 

",2020/04/01 04:03:57.504+00,2020/06/04 14:46:59.629+00
-122.289151023314,47.612709083819,793,eba5fb31-bdd4-4a10-8b3a-639adbba9bfa,Looking Homeward,1136 34th ave,(916)849-7874,http://Lookinghomewardcoffee.com,delivery,Specialty roasted coffee delivered directly to your door. FREE DELIVERY FOR SEATTLE RESIDENTS! ,2020/04/01 04:09:46.959+00,2020/05/11 16:39:22.192+00
-122.2997535,47.668365,794,984d64cc-e79d-4e46-868e-447261c38381,Krua Thai Family Kitchen,"2515 NE 55th ST Seattle, WA 98105",206-985-4398,https://www.kruaseattle.com/,"takeout,delivery",,2020/04/01 04:37:25.543+00,2020/04/01 04:37:25.543+00
-122.294680812787,47.5989994454974,795,fa41478b-47be-4e85-803b-d5dbe4554be7,Central Pizza,"2901 S Jackson St, Seattle, WA 98144",(206) 602-6333,https://centralpizzaseattle.com/,"takeout,delivery,third_party_delivery_service","Sun-Weds 4-9
Thursday -Sat 4-10",2020/04/01 04:41:51.686+00,2020/04/01 04:41:51.686+00
-122.365819845834,47.6603238864056,796,b12c8198-310a-4237-8c39-6aa80134610a,The Dish Cafe,4358 Leary Way NW Seattle WA 98107,206-782-9985,https://www.yelp.com/menu/the-dish-cafe-ballard-seattle,"takeout,curbside,delivery","Friday, Saturday and Sunday
 9am to 1:45pm",2020/04/01 04:46:21.156+00,2020/05/31 01:49:24.850+00
-122.295986426463,47.6234820373322,797,a8da0991-a70b-47cc-8452-f0d799dd80b5,Jaes Asian Bistro and Sushi,"2801 e madison st Seattle,Wa. 98112",(206)393-7998,http://jaesasianbistroandsushi-seattle.com/,takeout,"Monday-Friday 11:30-2 lunch
Saturday 12-3 lunch 

Monday-Saturday 4:30-9:00 dinner 
Sunday  4-8:30 dinner 
",2020/04/01 04:53:33.344+00,2020/05/11 16:53:18.080+00
-122.387314960845,47.5630894986597,798,b03004d9-ba9d-47be-8001-beb5f066a035,Cafe Mia,"4310 SW Oregon St, Seattle WA 98116",616-818-2183,,takeout,"I’m taking orders 7 days a week, about 10am-5pm. Advance notice preferred please!",2020/04/01 04:59:53.159+00,2020/04/01 04:59:53.159+00
-122.317980198204,47.6136564271316,799,56e0a6fc-e863-49d1-813f-3e09f3b9af6c,Marmite,"1424 11th Ave, Seattle, WA 98122",(206)755-8606,https://www.marmiteseattle.com/,"takeout,curbside,delivery",Open Tuesday - Sunday 12-8pm. ,2020/04/01 05:01:56.253+00,2020/06/04 14:59:35.936+00
-122.355062808708,47.6917366810868,800,6eea66d5-4497-4061-8379-8c920af7fe5a,Laem Buri Thai,"8530 Greenwood Ave N, Seattle, WA 98103",2067841830,http://WWW.LAEMBURI.COM,"takeout,curbside,delivery,third_party_delivery_service","MON - FRI
11 AM - 3 PM
4PM - 9 PM
Saturday -12 PM - 9 PM
Sunday - 4 PM - 9 PM",2020/04/01 05:07:04.255+00,2020/04/01 05:07:04.255+00
-122.33617,47.6607,801,e693e533-6aaf-4ee6-8cad-d1c1cd830797,Chutneys Bistro,"1815 N 45th St, Seattle, WA, 98103, USA",(206) 634-1000,http://www.chutneysbistro.com/,"takeout,delivery,third_party_delivery_service","Seattle's first Indian restaurant to use USDA certified organic food and wine.  We offer gluten free & vegan options. Take Out & Delivery 10AM-8:30PM
",2020/04/01 05:22:35.306+00,2020/04/01 05:22:35.306+00
-122.278623048166,47.6358686400073,802,6a6e9e63-826a-49d3-8eff-5b95e7dfe3b5,Bamboo Thai Cuisine,1841 42nd Ave E Seattle WA 98112,206-324-6467,http://www.bamboo-thai.com/,"takeout,curbside,third_party_delivery_service",Inline ordering available on our website www.bamboo-Thai.com,2020/04/01 05:23:38.072+00,2020/04/01 05:23:38.072+00
-122.298979903213,47.6624761954342,803,415e0392-3950-421c-8149-05d2108bab71,Hokkaido Ramen Santouka University Village,"2626 NE Village Lane University Village, Seattle, WA 98105",206.524.4431,https://santouka-usa.com/,"takeout,delivery,third_party_delivery_service",,2020/04/01 05:29:16.088+00,2020/04/01 05:29:16.088+00
-122.331299627792,47.6232805726999,804,5e888234-aff1-4d73-8533-9e7d21bd8176,Teinei,"​1256 Republican St. Seattle, WA, 98109 ",206.420.4500,https://teinei-seattle.com/,takeout,,2020/04/01 05:31:58.386+00,2020/04/01 05:31:58.386+00
-122.324178959174,47.6144487908222,805,b9a8c93c-45b7-4355-8f51-27e6e58e8d5e,Menya Musashi Tsukemen & Ramen,"1510 Belmont Ave, Seattle, WA 98122",(206) 257-4289,http://menyamusashi-seattle.us/,"takeout,delivery",,2020/04/01 05:33:27.324+00,2020/04/01 05:33:27.324+00
-122.316499832352,47.6160485282246,806,5ea9801a-1c01-4f56-8eb1-30986ef9d6f8,U:Don - Capitol Hill Fresh Japanese Noodle Station,"1640 12th Ave, Seattle, WA 98122",(206) 466-1471,https://freshudon.com/,"takeout,delivery",,2020/04/01 05:36:09.216+00,2020/04/01 05:36:09.216+00
-122.347771442838,47.6178384162515,807,e6c2b82f-4e3b-4794-85fb-cb9a308a8a36,Wa'z Seattle,"411 Cedar St, Seattle, WA 98121",(206) 441-7119,https://www.wazseattle.com/,takeout,Order at 206-441-7119 or info@wazseattle.com from 11:30am-2pm and 5pm-8pm.,2020/04/01 05:38:16.529+00,2020/04/01 05:38:16.529+00
-122.338167521384,47.6616076135583,808,b074a7f7-9284-45d5-8010-1cc5e1791a67,ISSIAN,"1618 N 45th St, Seattle, WA 98103",(206) 632-7010,https://issianjapanesestonegrill.weebly.com,"takeout,third_party_delivery_service",Pickup order is available from noon to 8pm.  Call to place an order.,2020/04/01 05:40:27.592+00,2020/04/01 05:40:27.592+00
-122.34445539643,47.7192752796228,810,dce9cb13-fb66-48a0-8eaa-a01249c45538,Subway - Aurora Ave,"12248 Aurora Ave N, Seattle WA 98133",206-361-5135,https://catering.subway.com/Cart/Menu2.aspx?r=1703428079,"takeout,third_party_delivery_service",Open daily 11am-4pm,2020/04/01 05:46:49.468+00,2020/04/23 15:01:34.945+00
-122.368931087713,47.6649545908029,811,820df4f7-5333-4f99-89e3-39116937fac7,Lucky Envelope Brewing,"907 NW 50th Street, Seattle, WA 98107",,https://store.luckyenvelopebrewing.com/,takeout,"Wednesday-Saturday: 3pm-5pm for Pickups
Online Ordering only at this time. No walk-up service.",2020/04/01 05:51:00.485+00,2020/04/01 05:51:00.485+00
-122.32990739746,47.575432372639,812,a45193ff-d624-4fc5-87e6-c42ba7605c2d,Chick'n Fix Food Truck,"3202 3rd Ave S., Seattle, WA  98134",206-914-0610,http://www.chicknfix.com,"takeout,curbside,delivery","Open for business Mon, Wed & Fri from 11am - 4pm",2020/04/01 05:52:10.485+00,2020/04/01 05:52:10.485+00
-122.330773150968,47.6001380670272,813,282dd4a8-60ce-4a24-8732-69e79747cd72,Main st gyros ,301 2nd ave ext s Seattle wa 98104,(206)335-7940,http://seattlegyros.com/,"takeout,curbside,delivery,third_party_delivery_service",We are open form 9-9 ,2020/04/01 06:03:09.331+00,2020/05/11 16:52:42.023+00
-122.375639847494,47.6520198797778,815,30c56549-0e1d-4c86-844f-083524ff4c1d,La Palma Mexican Restaurant,"3456 15th West Seattle, WA 98119",(206) 284-1001,https://lapalmamexicanrestaurant.com/,"takeout,third_party_delivery_service",We are open daily 12:00PM-9:00PM for take out and delivery through other companies.,2020/04/01 06:09:12.115+00,2020/04/01 06:09:12.115+00
-122.372530691904,47.666671384802,816,f940d4f0-7893-44e8-8011-1543cc4dc129,Obec Brewing,"1144 NW 52nd St., Seattle, WA 98107",2066590082,http://www.obecbrewing.com,"takeout,curbside","Open 2-7pm Wed-Sun for to-go sales of growlers/fills of beer and cider, as well as bottles of wine and vermouth. Merch/gift cards also available.",2020/04/01 06:10:12.412+00,2020/04/01 06:10:12.412+00
-122.312173830688,47.7153468836642,817,c449a242-ba70-4793-88de-b4ca1287305d,El Parche Colombian Restaurant ,"11740 15th Ave NE, Seattle, WA 98125",(206)407-6821,https://www.elparchecolombiano.com,"takeout,curbside,delivery,third_party_delivery_service",Colombian Restaurant ,2020/04/01 07:00:41.550+00,2020/06/04 14:42:20.189+00
-122.34979097376,47.6155182518975,818,74138a75-dff3-428a-8c71-b44f2a6fd6f3,Some Random Bar,2604 1st Ave,2067286621,http://somerandombar.com,"takeout,third_party_delivery_service","Lunch M-F 11am-2pm 
Dinner Every Night 5pm-9pm
Brunch Saturday and Sunday 10am-1pm",2020/04/01 07:05:16.677+00,2020/04/01 07:05:16.677+00
-122.327880988891,47.5457963280341,819,c29cdd55-0598-45ad-8f34-005059c79f66,Harried & Hungry,"515 S. Michigan St. Seattle, Wa. 98108",206-264-7900,https://orderhh.com/,"takeout,delivery,third_party_delivery_service",We are open regular hours 7am-3pm Monday through Friday. We offer take out and delivery for both our Cafe and Catering.,2020/04/01 09:37:20.403+00,2020/04/01 09:37:20.403+00
-122.337459,47.610126,820,b53111e8-3979-4241-849e-8551294f1669,Yard House,"1501 4th Avenue, Suite118",206-682-2087,http://www.yardhouse.com,"takeout,curbside,third_party_delivery_service",Offering our bar to go in addition to a limited food menu.,2020/04/01 12:34:17.120+00,2020/04/01 12:34:17.120+00
-122.313344822571,47.6580438093711,821,e478fe18-d42c-433b-893f-52327e71fd98,Jimmy John's - U-District,"4141 University Way NE, Seattle, WA  98105",206-548-9500,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations
Monday - Friday:  11am - 6pm
Saturday:  11am - 3pm
Sunday:  Closed",2020/04/01 13:33:38.746+00,2020/04/30 19:47:13.133+00
-122.333990695107,47.6013936439571,822,3d6f005a-563a-48c3-8f84-79e9a3295ad5,Jimmy John's - Pioneer Square,"102 1st Ave. S, Seattle, WA  98104",206-621-9500,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations
Monday - Friday:  11am - 5pm
Saturday/Sunday:  Closed",2020/04/01 13:38:34.419+00,2020/04/30 19:46:59.023+00
-122.335365990469,47.607287680979,823,3230fc48-44d5-4ec0-8439-cf8556d14f4c,Jimmy John's - Business District,"1200 3rd Ave. Ste. 120, Seattle, WA  98101",206-621-9501,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations
Monday - Friday:  11am - 3pm
Saturday/Sunday:  Closed",2020/04/01 13:41:24.888+00,2020/04/30 19:45:54.512+00
-122.334705,47.610585,824,c91ef313-c318-4444-80fe-e911dde49dbc,Jimmy John's - City Centre,"1420 5th Ave, Ste. 200, Seattle, WA  98101",206-623-9500,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations
Monday - Friday:  11am - 3pm
Saturday/Sunday:  Closed",2020/04/01 13:44:22.607+00,2020/04/30 19:46:16.991+00
-122.322300723873,47.7084063749548,825,a157754d-c248-4d6b-8d8f-fb91355d9cd5,Jimmy John's - Northgate,"507 NE Northgate Way, Ste. C, Seattle, WA  98125",206-957-0770,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations
Monday - Friday:  11am -6pm
Saturday:  11am - 3pm
Sunday:  Closed",2020/04/01 13:47:23.874+00,2020/04/30 19:46:46.302+00
-122.344520809193,47.7259861711215,826,8d8ffd75-3ec2-484f-8f66-419878e60672,Jimmy John's - Seattle (Aurora Ave),"13242 Aurora Ave. N., Ste. 105, Seattle, WA  98133",206-957-9450,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations:
Monday - Friday:  11am - 6pm
Saturday:  11am - 3pm
Sunday:  Closed",2020/04/01 13:50:03.328+00,2020/04/30 19:58:07.613+00
-122.3305559786,47.604620066866,827,c43e7929-af2a-46c9-849c-a91fd3461f31,Jimmy John's - Seattle (5th Ave),"701 5th Ave, Ste 211, Seattle, WA  98104",206-805-5733,https://jimmyjohns.com,"takeout,delivery","Hours of Operations:
Monday - Friday:  11am - 3pm",2020/04/01 13:51:55.547+00,2020/04/30 19:44:07.944+00
-122.323036773645,47.6100470724763,828,444d8e0d-a976-4d27-8148-4498724e9ef4,Jimmy John's - Seattle (Madison),"1221 Madison St, Seattle, WA  98104",206-812-1043,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations:
Monday - Friday:  11am - 6pm
Saturday:  11am - 3pm
Sunday:  Closed",2020/04/01 13:54:39.220+00,2020/04/30 19:44:27.557+00
-122.354553101852,47.7052379349164,829,3a1181f0-ed33-4483-8a92-d9171043b8d3,The Rickshaw,322 North 105 st,2067890120,,"takeout,delivery",Open from noon to ten pm daily,2020/04/01 13:54:47.408+00,2020/04/01 13:54:47.408+00
-122.338245190807,47.6218320625817,830,91940b2d-814f-4a64-887e-5af12e887d8f,Jimmy John's - Seattle (Westlake Ave),"370 Westlake Ave N, Ste West C, Seattle, WA  98109",206-724-0475,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations:
Monday - Friday:  11am - 3pm
Saturday/Sunday:  Closed",2020/04/01 13:56:34.236+00,2020/04/30 19:44:47.597+00
-122.33399382209,47.5848651387434,831,9be62b2c-b685-47a6-8853-f4eababe3ca8,Jimmy John's - Seattle (First Ave),"1940 First Ave S, Seattle, WA  98134",206-257-6575,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations:
Monday - Friday:  11am - 5pm
Saturday/Sunday:  Closed",2020/04/01 13:58:40.845+00,2020/04/30 19:45:07.838+00
-122.336232076058,47.6128402297042,832,efef487c-1a36-4946-82d7-638ec4e761d8,Jimmy John's - Seattle (6th Ave),"1629 6th Ave, Seattle, WA  98101",206-245-1986,https://jimmyjohns.com,"takeout,curbside,delivery","Hours of Operations:
Monday - Friday:  11am - 5pm
Saturday/Sunday:  Closed",2020/04/01 14:01:03.471+00,2020/04/30 19:45:27.034+00
-122.376191003802,47.5353642771281,833,b8e9dffd-b02c-4b84-8837-64ec567aec93,NWTXBBQ,7500 35th Ave SW Seattle WA 98126 (@Best of Hands Barrelhouse),206-949-0002,https://nwtxbbq.com/,"takeout,curbside,third_party_delivery_service","Cashless BBQ To Go: Thursday 5pm-7pm; Sunday 12pm-5pm or sold out. 
Family Dinners delivered - pre order at eathubapp.com or email info@nwtxbbq.com",2020/04/01 14:27:32.635+00,2020/04/01 14:27:32.635+00
-122.354987475289,47.691581262747,834,f152a1c9-f3d8-46fd-8af0-d690a435f23a,Luna Azul,8552 Greenwood Avenue N suite B,(206)706-5392,,"takeout,delivery",,2020/04/01 14:32:44.557+00,2020/04/01 14:32:44.557+00
-122.313495390679,47.6599905256068,835,f5bde1f3-0db3-46f2-8d3a-6bb936340aae,Sweet Alchemy Ice Creamy - U District,"4301 University Way NE, Seattle, WA",(206) 632-0243,,"takeout,delivery","Pickups 11-6pm for pints, baked goods, and custom cake.  
Call shop (206) 632-0243 for pick up order.
Txt Lois (206) 313-0615 for delivery order.",2020/04/01 14:38:34.199+00,2020/04/01 14:38:34.199+00
-122.299516926535,47.6619626274177,836,59473a4f-462f-42d7-8374-1838ff555374,The Confectionery,"4608 26th Ave NE, Seattle WA 98105",206-523-1443,http://www.theconfectionery.com/,"curbside,delivery","We are open 12-6 for curbside pickup and we ship.  Email, hello@theconfectionery.com. Call us 206-523-1443. Find us on Instagram. ",2020/04/01 14:43:38.170+00,2020/04/01 14:43:38.170+00
-122.284507948285,47.5571770187382,837,fd1cb667-0cfc-4928-88a2-2ba697618429,Tutta Bella Neapolitan Pizzeria - Columbia City,"4918 Rainier Avenue South Seattle, WA 98118",206-721-3501,https://www.tuttabella.com,"takeout,curbside,delivery,third_party_delivery_service",We are open daily from 11am to 8pm for delivery and takeout of your favorite authentic Neapolitan cuisine. Gift cards are also available for purchase.,2020/04/01 14:53:08.234+00,2020/04/17 20:53:25.923+00
-122.342419253082,47.6603508375762,838,b935ab28-aa8e-4afc-8d45-da35d75edd86,Tutta Bella Neapolitan Pizzeria - Wallingford,"4411 Stone Way North Seattle, WA 98103 ",206-633-3800,https://www.tuttabella.com,"takeout,curbside,delivery,third_party_delivery_service",We are open daily from 11am to 8pm for delivery and takeout of your favorite authentic Neapolitan cuisine. Gift cards are also available for purchase.,2020/04/01 14:56:14.079+00,2020/04/01 14:56:14.079+00
-122.338126003415,47.6180273676214,839,b4f467bb-914a-4817-8929-db2674628b1e,Tutta Bella Neapolitan Pizzeria - South Lake Union,"2200 Westlake Avenue, Ste. 112 Seattle, WA 98121 ",206-624-4422,https://www.tuttabella.com,"takeout,curbside,delivery,third_party_delivery_service",We are open daily from 11am to 8pm for delivery and takeout of your favorite authentic Neapolitan cuisine. Gift cards are also available for purchase.,2020/04/01 14:58:49.377+00,2020/04/01 14:58:49.377+00
